K_cap,k_low,NMI_max,NMI_min,NMI_avg,NMI_med,algo_choice,,,,,,,,,
500,399,0.493056974437,0.491110113543,0.492667602258,0.493056974437,3,,,,,,,,,
380,50,0.491976831924,0.491976831924,0.491976831924,0.491976831924,3,,,,,,,,,
380,55,0.491976831924,0.491976831924,0.491976831924,0.491976831924,3,,,,,,,,,
380,69,0.491589634646,0.491589634646,0.491589634646,0.491589634646,3,,,,,,,,,
380,65,0.491533136491,0.491533136491,0.491533136491,0.491533136491,3,,,,,,,,,
380,75,0.490828869737,0.490382831107,0.490472038833,0.490382831107,3,,,,,,,,,
480,450,0.490409245936,0.490268964565,0.490381189661,0.490409245936,3,,,,,,,,,
400,70,0.489683167901,0.489683167901,0.489683167901,0.489683167901,3,,,,,,,,,
400,70,0.489683167901,0.489683167901,0.489683167901,0.489683167901,3,,,,,,,,,
400,70,0.489683167901,0.489683167901,0.489683167901,0.489683167901,3,,,,,,,,,
400,65,0.489867225781,0.489167994285,0.489307840584,0.489167994285,3,,,,,,,,,
400,69,0.488901532294,0.488901532294,0.488901532294,0.488901532294,3,,,,,,,,,
400,50,0.48876365491,0.48876365491,0.48876365491,0.48876365491,3,,,,,,,,,
400,55,0.48876365491,0.48876365491,0.48876365491,0.48876365491,3,,,,,,,,,
400,60,0.48876365491,0.48876365491,0.48876365491,0.48876365491,3,,,,,,,,,
400,75,0.48860998251,0.486843916238,0.487197129492,0.486843916238,3,,,,,,,,,
400,80,0.486899418354,0.486802511789,0.486880037041,0.486899418354,3,,,,,,,,,
400,85,0.487215602564,0.486203979658,0.486406304239,0.486203979658,3,,,,,,,,,
500,450,0.486293836924,0.486094554107,0.48613441067,0.486094554107,3,,,,,,,,,
400,89,0.486198049864,0.48563653282,0.485748836229,0.48563653282,3,,,,,,,,,
500,349,0.485545332026,0.484597287109,0.485355723043,0.485545332026,3,,,,,,,,,
440,65,0.484503615675,0.484503615675,0.484503615675,0.484503615675,3,,,,,,,,,
500,299,0.485281991411,0.484265948769,0.484469157298,0.484265948769,3,,,,,,,,,
440,60,0.484404910826,0.484404910826,0.484404910826,0.484404910826,3,,,,,,,,,
440,69,0.484503615675,0.483724019309,0.484347696402,0.484503615675,3,,,,,,,,,
400,95,0.484235528955,0.484197382998,0.484227899764,0.484235528955,3,,,,,,,,,
500,299,0.484184432383,0.483951233992,0.484137792705,0.484184432383,3,,,,,,,,,
480,299,0.484030445284,0.484030445284,0.484030445284,0.484030445284,3,,,,,,,,,
400,99,0.484010903385,0.484010903385,0.484010903385,0.484010903385,3,,,,,,,,,
480,249,0.4838353179,0.482923578103,0.48365296994,0.4838353179,3,,,,,,,,,
440,75,0.483045052363,0.483045052363,0.483045052363,0.483045052363,3,,,,,,,,,
440,104,0.482992810458,0.482992810458,0.482992810458,0.482992810458,3,,,,,,,,,
700,59,0.482921012959,0.482547800212,0.482846370409,0.482921012959,3,,,,,,,,,
440,99,0.482826685047,0.482826685047,0.482826685047,0.482826685047,3,,,,,,,,,
440,95,0.482808165303,0.482712231533,0.482788978549,0.482808165303,3,,,,,,,,,
440,109,0.483169377503,0.482200901401,0.482394596621,0.482200901401,3,,,,,,,,,
440,85,0.482541659819,0.481760315328,0.482385390921,0.482541659819,3,,,,,,,,,
700,69,0.482547800212,0.48197204135,0.482087193122,0.48197204135,3,,,,,,,,,
700,39,0.482125134638,0.481698369572,0.482039781625,0.482125134638,3,,,,,,,,,
440,114,0.48189916109,0.48189916109,0.48189916109,0.48189916109,3,,,,,,,,,
440,80,0.481834075995,0.481834075995,0.481834075995,0.481834075995,3,,,,,,,,,
520,399,0.481908163086,0.48111400838,0.481749332145,0.481908163086,3,,,,,,,,,
440,119,0.481946329742,0.48091906925,0.481740877644,0.481946329742,3,,,,,,,,,
440,89,0.481706782585,0.481706782585,0.481706782585,0.481706782585,3,,,,,,,,,
500,249,0.481776789944,0.481335108892,0.481688453734,0.481776789944,3,,,,,,,,,
800,39,0.4816996893,0.480973183217,0.481554388083,0.4816996893,3,,,,,,,,,
440,55,0.481409181208,0.481409181208,0.481409181208,0.481409181208,3,,,,,,,,,
500,249,0.481776789944,0.479596805078,0.481340792971,0.481776789944,3,,,,,,,,,
800,49,0.481379604541,0.481284700531,0.481303681333,0.481284700531,3,,,,,,,,,
700,49,0.481379714713,0.481060916306,0.481124675987,0.481060916306,3,,,,,,,,,
440,129,0.481217115057,0.479082568815,0.480790205809,0.481217115057,3,,,,,,,,,
480,129,0.480681776997,0.480681776997,0.480681776997,0.480681776997,3,,,,,,,,,
480,139,0.480830117748,0.480493590065,0.480560895602,0.480493590065,3,,,,,,,,,
440,124,0.481663517213,0.480021407207,0.480349829208,0.480021407207,3,,,,,,,,,
500,299,0.480319404061,0.480151501358,0.48028582352,0.480319404061,3,,,,,,,,,
480,104,0.480280833999,0.480280833999,0.480280833999,0.480280833999,3,,,,,,,,,
800,59,0.480459159058,0.479523564295,0.480272040106,0.480459159058,3,,,,,,,,,
480,149,0.480180032171,0.480180032171,0.480180032171,0.480180032171,3,,,,,,,,,
400,75,0.480071392129,0.480071392129,0.480071392129,0.480071392129,3,,,,,,,,,
400,75,0.480071392129,0.480071392129,0.480071392129,0.480071392129,3,,,,,,,,,
520,109,0.480081827231,0.479882855576,0.4800420329,0.480081827231,3,,,,,,,,,
440,50,0.479885670633,0.479885670633,0.479885670633,0.479885670633,3,,,,,,,,,
500,75,0.479846524457,0.479846524457,0.479846524457,0.479846524457,3,,,,,,,,,
500,75,0.479846524457,0.479846524457,0.479846524457,0.479846524457,3,,,,,,,,,
440,139,0.479813643975,0.479609999689,0.479772915118,0.479813643975,3,,,,,,,,,
480,109,0.479647508273,0.479647508273,0.479647508273,0.479647508273,3,,,,,,,,,
480,114,0.479647508273,0.479647508273,0.479647508273,0.479647508273,3,,,,,,,,,
500,104,0.479646761201,0.479646761201,0.479646761201,0.479646761201,3,,,,,,,,,
500,85,0.479712266779,0.479615352267,0.47963473517,0.479615352267,3,,,,,,,,,
500,69,0.479605538146,0.479605538146,0.479605538146,0.479605538146,3,,,,,,,,,
500,109,0.479530381612,0.479530381612,0.479530381612,0.479530381612,3,,,,,,,,,
480,50,0.479511861021,0.479511861021,0.479511861021,0.479511861021,3,,,,,,,,,
520,450,0.479539696449,0.479392465701,0.479510250299,0.479539696449,3,,,,,,,,,
480,119,0.479504737499,0.479504737499,0.479504737499,0.479504737499,3,,,,,,,,,
500,80,0.479574558631,0.47892375499,0.479444397903,0.479574558631,3,,,,,,,,,
480,159,0.479333777881,0.479333777881,0.479333777881,0.479333777881,3,,,,,,,,,
480,124,0.479169772857,0.479169772857,0.479169772857,0.479169772857,3,,,,,,,,,
520,104,0.479097103277,0.479097103277,0.479097103277,0.479097103277,3,,,,,,,,,
440,159,0.478796282112,0.478796282112,0.478796282112,0.478796282112,3,,,,,,,,,
500,89,0.479000828823,0.47838148319,0.478505352317,0.47838148319,3,,,,,,,,,
500,95,0.478646819322,0.478399792141,0.478449197577,0.478399792141,3,,,,,,,,,
500,70,0.478434980729,0.478434980729,0.478434980729,0.478434980729,3,,,,,,,,,
500,99,0.478646819322,0.478321455526,0.478386528285,0.478321455526,3,,,,,,,,,
500,70,0.478434980729,0.477912656135,0.478017121054,0.477912656135,3,,,,,,,,,
500,75,0.47790962031,0.47790962031,0.47790962031,0.47790962031,3,,,,,,,,,
500,70,0.477912656135,0.477862426867,0.477872472721,0.477862426867,3,,,,,,,,,
440,149,0.478529917698,0.477541616547,0.477739276777,0.477541616547,3,,,,,,,,,
500,105,0.477943632388,0.477618539648,0.477683558196,0.477618539648,3,,,,,,,,,
500,105,0.477618539648,0.477393092608,0.47757345024,0.477618539648,3,,,,,,,,,
500,115,0.47843337435,0.477335920051,0.477555410911,0.477335920051,3,,,,,,,,,
520,114,0.477902573917,0.475740302273,0.477470119588,0.477902573917,3,,,,,,,,,
500,105,0.477393092608,0.477393092608,0.477393092608,0.477393092608,3,,,,,,,,,
800,69,0.477280261123,0.477280261123,0.477280261123,0.477280261123,3,,,,,,,,,
480,99,0.47702822217,0.47702822217,0.47702822217,0.47702822217,3,,,,,,,,,
480,55,0.477278283416,0.476801193376,0.476896611384,0.476801193376,3,,,,,,,,,
480,89,0.477046915404,0.475997650401,0.476837062404,0.477046915404,3,,,,,,,,,
480,60,0.47778189925,0.47656442273,0.476807918034,0.47656442273,3,,,,,,,,,
480,69,0.476762159439,0.476762159439,0.476762159439,0.476762159439,3,,,,,,,,,
480,190,0.476956310819,0.475783037894,0.476721656234,0.476956310819,3,,,,,,,,,
480,65,0.47668434118,0.47668434118,0.47668434118,0.47668434118,3,,,,,,,,,
500,114,0.476624463829,0.476624463829,0.476624463829,0.476624463829,3,,,,,,,,,
500,115,0.476556088695,0.476556088695,0.476556088695,0.476556088695,3,,,,,,,,,
500,199,0.477119467878,0.476283728936,0.476450876724,0.476283728936,3,,,,,,,,,
480,85,0.476415999543,0.476406825875,0.476414164809,0.476415999543,3,,,,,,,,,
480,179,0.477317947686,0.476074535536,0.476323217966,0.476074535536,3,,,,,,,,,
800,89,0.477261790398,0.476087511609,0.476322367367,0.476087511609,3,,,,,,,,,
480,95,0.476262169673,0.476262169673,0.476262169673,0.476262169673,3,,,,,,,,,
500,199,0.476283728936,0.475698368766,0.476166656902,0.476283728936,3,,,,,,,,,
520,119,0.476215925007,0.476136491106,0.476152377886,0.476136491106,3,,,,,,,,,
800,79,0.477371020749,0.475807800307,0.476120444396,0.475807800307,3,,,,,,,,,
700,79,0.47671127045,0.475726572135,0.475923511798,0.475726572135,3,,,,,,,,,
480,75,0.476273470201,0.475637598987,0.47576477323,0.475637598987,3,,,,,,,,,
500,124,0.475734545709,0.475197731119,0.475627182791,0.475734545709,3,,,,,,,,,
500,119,0.475577915849,0.475577915849,0.475577915849,0.475577915849,3,,,,,,,,,
500,149,0.475456556334,0.475456556334,0.475456556334,0.475456556334,3,,,,,,,,,
500,149,0.475456556334,0.475456556334,0.475456556334,0.475456556334,3,,,,,,,,,
500,115,0.476784861402,0.474928313449,0.475299623039,0.474928313449,3,,,,,,,,,
480,80,0.475159249494,0.475159249494,0.475159249494,0.475159249494,3,,,,,,,,,
480,210,0.475146193727,0.475146193727,0.475146193727,0.475146193727,3,,,,,,,,,
500,159,0.47547530755,0.475005428593,0.475099404385,0.475005428593,3,,,,,,,,,
480,230,0.474952054672,0.474952054672,0.474952054672,0.474952054672,3,,,,,,,,,
500,125,0.474548281313,0.474548281313,0.474548281313,0.474548281313,3,,,,,,,,,
500,179,0.474681834135,0.474464432686,0.474507912976,0.474464432686,3,,,,,,,,,
700,89,0.474821904004,0.474415650285,0.474496901029,0.474415650285,3,,,,,,,,,
480,199,0.474445670836,0.474445670836,0.474445670836,0.474445670836,3,,,,,,,,,
500,125,0.474548281313,0.474162465215,0.474239628435,0.474162465215,3,,,,,,,,,
500,125,0.474166408591,0.474166408591,0.474166408591,0.474166408591,3,,,,,,,,,
520,124,0.474098881739,0.474098881739,0.474098881739,0.474098881739,3,,,,,,,,,
700,29,0.474089692868,0.473964137189,0.473989248325,0.473964137189,3,,,,,,,,,
520,129,0.473898488336,0.473898488336,0.473898488336,0.473898488336,3,,,,,,,,,
520,95,0.47385846393,0.472701641889,0.473627099522,0.47385846393,3,,,,,,,,,
500,190,0.473491152417,0.473491152417,0.473491152417,0.473491152417,3,,,,,,,,,
500,199,0.473400161702,0.4732082379,0.473246622661,0.4732082379,3,,,,,,,,,
600,75,0.473184400182,0.47246295568,0.473040111282,0.473184400182,3,,,,,,,,,
500,129,0.472955628201,0.472955628201,0.472955628201,0.472955628201,3,,,,,,,,,
500,230,0.473044304057,0.472511698601,0.472937782966,0.473044304057,3,,,,,,,,,
600,75,0.473184400182,0.47246295568,0.47260724458,0.47246295568,3,,,,,,,,,
500,249,0.472319093568,0.472319093568,0.472319093568,0.472319093568,3,,,,,,,,,
800,29,0.472575225294,0.47103006946,0.472266194127,0.472575225294,3,,,,,,,,,
500,210,0.472240098324,0.472240098324,0.472240098324,0.472240098324,3,,,,,,,,,
500,139,0.472194030453,0.472194030453,0.472194030453,0.472194030453,3,,,,,,,,,
520,149,0.472835983609,0.471649478331,0.471886779386,0.471649478331,3,,,,,,,,,
520,139,0.471709273985,0.471709273985,0.471709273985,0.471709273985,3,,,,,,,,,
520,99,0.472335113186,0.471522084073,0.471684689895,0.471522084073,3,,,,,,,,,
500,65,0.472192785729,0.470754141923,0.471041870684,0.470754141923,3,,,,,,,,,
500,149,0.47178553784,0.470568092182,0.470811581313,0.470568092182,3,,,,,,,,,
520,349,0.472035753135,0.470430134061,0.470751257876,0.470430134061,3,,,,,,,,,
520,159,0.470661870007,0.470661870007,0.470661870007,0.470661870007,3,,,,,,,,,
560,399,0.470612728036,0.469231622856,0.470336507,0.470612728036,3,,,,,,,,,
560,230,0.469475585536,0.469286350362,0.469324197397,0.469286350362,3,,,,,,,,,
520,179,0.468578257649,0.468578257649,0.468578257649,0.468578257649,3,,,,,,,,,
560,299,0.468605619831,0.467450728496,0.468374641564,0.468605619831,3,,,,,,,,,
560,249,0.468326332266,0.468326332266,0.468326332266,0.468326332266,3,,,,,,,,,
520,85,0.467960944314,0.467804875347,0.467836089141,0.467804875347,3,,,,,,,,,
520,190,0.467822353148,0.46767057046,0.467700926998,0.46767057046,3,,,,,,,,,
520,89,0.467635756716,0.467635756716,0.467635756716,0.467635756716,3,,,,,,,,,
520,299,0.467533052425,0.46735754407,0.467392645741,0.46735754407,3,,,,,,,,,
520,199,0.467707777527,0.467046629124,0.467178858804,0.467046629124,3,,,,,,,,,
500,60,0.467366000514,0.466414461338,0.467175692679,0.467366000514,3,,,,,,,,,
520,230,0.467042211333,0.467042211333,0.467042211333,0.467042211333,3,,,,,,,,,
560,450,0.466982347601,0.466982347601,0.466982347601,0.466982347601,3,,,,,,,,,
500,50,0.4669463867,0.466149990368,0.466787107433,0.4669463867,3,,,,,,,,,
520,249,0.467556406652,0.466593783373,0.466786308029,0.466593783373,3,,,,,,,,,
520,210,0.4666691605,0.4666691605,0.4666691605,0.4666691605,3,,,,,,,,,
500,55,0.466238761841,0.466008051968,0.466192619866,0.466238761841,3,,,,,,,,,
560,179,0.466414211173,0.466082043962,0.466148477405,0.466082043962,3,,,,,,,,,
560,50,0.466118045597,0.464948979767,0.465884232431,0.466118045597,3,,,,,,,,,
600,149,0.465787143983,0.465787143983,0.465787143983,0.465787143983,3,,,,,,,,,
600,149,0.465787143983,0.465787143983,0.465787143983,0.465787143983,3,,,,,,,,,
520,50,0.465514299754,0.465514299754,0.465514299754,0.465514299754,3,,,,,,,,,
560,190,0.465496439376,0.465496439376,0.465496439376,0.465496439376,3,,,,,,,,,
520,80,0.465077056586,0.464938054876,0.464965855218,0.464938054876,3,,,,,,,,,
520,69,0.46472545427,0.46472545427,0.46472545427,0.46472545427,3,,,,,,,,,
520,55,0.464942590775,0.464655615921,0.464713010891,0.464655615921,3,,,,,,,,,
520,60,0.464655615921,0.464655615921,0.464655615921,0.464655615921,3,,,,,,,,,
520,65,0.464655615921,0.464655615921,0.464655615921,0.464655615921,3,,,,,,,,,
560,199,0.464562415008,0.464562415008,0.464562415008,0.464562415008,3,,,,,,,,,
520,75,0.46478516585,0.464400461538,0.4644774024,0.464400461538,3,,,,,,,,,
600,199,0.464420450701,0.464342544047,0.46440486937,0.464420450701,3,,,,,,,,,
600,190,0.464420450701,0.464371164601,0.464381021821,0.464371164601,3,,,,,,,,,
600,199,0.464371164601,0.464371164601,0.464371164601,0.464371164601,3,,,,,,,,,
600,199,0.464371164601,0.464311837957,0.464359299272,0.464371164601,3,,,,,,,,,
600,199,0.464371164601,0.464311837957,0.464323703286,0.464311837957,3,,,,,,,,,
560,55,0.464225853272,0.464225853272,0.464225853272,0.464225853272,3,,,,,,,,,
560,60,0.464225853272,0.464225853272,0.464225853272,0.464225853272,3,,,,,,,,,
600,210,0.464190085442,0.46414082368,0.464150676032,0.46414082368,3,,,,,,,,,
560,65,0.464105957857,0.464105957857,0.464105957857,0.464105957857,3,,,,,,,,,
600,95,0.4639354879,0.463649991121,0.463878388544,0.4639354879,3,,,,,,,,,
560,499,0.463795526017,0.463621040496,0.463760628913,0.463795526017,3,,,,,,,,,
600,85,0.463523747411,0.463502844585,0.463507025151,0.463502844585,3,,,,,,,,,
560,89,0.463470209366,0.46343362129,0.463462891751,0.463470209366,3,,,,,,,,,
600,60,0.463539136557,0.463143483907,0.463460006027,0.463539136557,3,,,,,,,,,
600,70,0.463557321391,0.462849975848,0.463415852283,0.463557321391,3,,,,,,,,,
600,55,0.463582757677,0.463369618959,0.463412246702,0.463369618959,3,,,,,,,,,
560,95,0.463460097733,0.463107390411,0.463389556268,0.463460097733,3,,,,,,,,,
600,230,0.463372866241,0.463372866241,0.463372866241,0.463372866241,3,,,,,,,,,
600,89,0.46336962059,0.46336962059,0.46336962059,0.46336962059,3,,,,,,,,,
600,75,0.463291961049,0.463135636553,0.463166901452,0.463135636553,3,,,,,,,,,
560,210,0.463213283175,0.462957252854,0.463162077111,0.463213283175,3,,,,,,,,,
600,69,0.463196204939,0.463135636553,0.46314775023,0.463135636553,3,,,,,,,,,
600,70,0.463188354254,0.462910521449,0.463132787693,0.463188354254,3,,,,,,,,,
560,75,0.463079976598,0.463079976598,0.463079976598,0.463079976598,3,,,,,,,,,
600,70,0.463135636553,0.462849975848,0.463078504412,0.463135636553,3,,,,,,,,,
600,50,0.463369618959,0.46282861974,0.462936819584,0.46282861974,3,,,,,,,,,
600,65,0.462910521449,0.462910521449,0.462910521449,0.462910521449,3,,,,,,,,,
600,80,0.463135636553,0.462849975848,0.462907107989,0.462849975848,3,,,,,,,,,
560,349,0.464648154082,0.462378163666,0.462832161749,0.462378163666,3,,,,,,,,,
600,99,0.462865689322,0.462705117684,0.462737232012,0.462705117684,3,,,,,,,,,
560,85,0.463818061309,0.462410339732,0.462691884047,0.462410339732,3,,,,,,,,,
800,289,0.462736658539,0.462663776996,0.462678353304,0.462663776996,3,,,,,,,,,
560,80,0.462724687278,0.462355718556,0.462650893534,0.462724687278,3,,,,,,,,,
600,499,0.463159019598,0.460529299037,0.462633075486,0.463159019598,3,,,,,,,,,
600,115,0.462570440581,0.461402495233,0.462336851511,0.462570440581,3,,,,,,,,,
600,104,0.462578940108,0.461320484188,0.462327248924,0.462578940108,3,,,,,,,,,
560,104,0.462253079116,0.462086477621,0.462219758817,0.462253079116,3,,,,,,,,,
600,109,0.462243464173,0.461823465529,0.462159464444,0.462243464173,3,,,,,,,,,
560,69,0.4623826032,0.462099872232,0.462156418426,0.462099872232,3,,,,,,,,,
560,109,0.462179931076,0.462039350982,0.462067467001,0.462039350982,3,,,,,,,,,
560,114,0.462039350982,0.462039350982,0.462039350982,0.462039350982,3,,,,,,,,,
560,119,0.462039350982,0.461880150979,0.462007510981,0.462039350982,3,,,,,,,,,
560,99,0.465101548718,0.461216858724,0.461993796722,0.461216858724,3,,,,,,,,,
800,269,0.462319245393,0.459792589707,0.461813914256,0.462319245393,3,,,,,,,,,
600,114,0.461823465529,0.461668031666,0.461792378757,0.461823465529,3,,,,,,,,,
600,105,0.461784911865,0.461784911865,0.461784911865,0.461784911865,3,,,,,,,,,
600,105,0.461784911865,0.461784911865,0.461784911865,0.461784911865,3,,,,,,,,,
700,269,0.461650484456,0.461532839117,0.461626955389,0.461650484456,3,,,,,,,,,
600,105,0.461784911865,0.460739580344,0.46157584556,0.461784911865,3,,,,,,,,,
800,309,0.461612058324,0.461499299888,0.461521851575,0.461499299888,3,,,,,,,,,
700,229,0.462301700601,0.461317868812,0.46151463517,0.461317868812,3,,,,,,,,,
700,259,0.461481150153,0.461481150153,0.461481150153,0.461481150153,3,,,,,,,,,
800,319,0.461602740353,0.461330025871,0.461384568768,0.461330025871,3,,,,,,,,,
600,115,0.46163452703,0.460339871614,0.461375595947,0.46163452703,3,,,,,,,,,
600,115,0.461379662443,0.461020964785,0.461307922911,0.461379662443,3,,,,,,,,,
600,125,0.461394944128,0.460946743962,0.461305304094,0.461394944128,3,,,,,,,,,
600,499,0.463321340458,0.460721247756,0.461241266296,0.460721247756,3,,,,,,,,,
800,329,0.461236238805,0.461236238805,0.461236238805,0.461236238805,3,,,,,,,,,
600,299,0.461580106495,0.460932143701,0.46106173626,0.460932143701,3,,,,,,,,,
800,299,0.461555438135,0.460776124545,0.460931987263,0.460776124545,3,,,,,,,,,
700,289,0.461108327086,0.460164598778,0.460919581424,0.461108327086,3,,,,,,,,,
800,229,0.460930789131,0.460880367386,0.460890451735,0.460880367386,3,,,,,,,,,
800,219,0.46205653398,0.460591986254,0.460884895799,0.460591986254,3,,,,,,,,,
560,124,0.460766469098,0.460766469098,0.460766469098,0.460766469098,3,,,,,,,,,
560,129,0.460766469098,0.460766469098,0.460766469098,0.460766469098,3,,,,,,,,,
800,259,0.460899543788,0.459792589707,0.460678152971,0.460899543788,3,,,,,,,,,
800,249,0.460694943455,0.460560750373,0.460668104839,0.460694943455,3,,,,,,,,,
600,249,0.461327445597,0.460430490947,0.460609881877,0.460430490947,3,,,,,,,,,
700,249,0.460580468823,0.460580468823,0.460580468823,0.460580468823,3,,,,,,,,,
600,119,0.460522118292,0.46035547437,0.460488789508,0.460522118292,3,,,,,,,,,
800,339,0.460475865253,0.460148871891,0.46041046658,0.460475865253,3,,,,,,,,,
600,249,0.460422013152,0.459337053369,0.460205021195,0.460422013152,3,,,,,,,,,
520,499,0.460122764143,0.460122764143,0.460122764143,0.460122764143,3,,,,,,,,,
560,149,0.460113458732,0.460066453328,0.460075854409,0.460066453328,3,,,,,,,,,
560,139,0.460293961604,0.459961830596,0.460028256798,0.459961830596,3,,,,,,,,,
700,299,0.460015659587,0.459917133957,0.459995954461,0.460015659587,3,,,,,,,,,
600,599,0.459898885746,0.459897872426,0.45989807509,0.459897872426,3,,,,,,,,,
560,550,0.46030333241,0.459786963333,0.459890237148,0.459786963333,3,,,,,,,,,
600,450,0.460122543121,0.459755432941,0.459828854977,0.459755432941,3,,,,,,,,,
600,249,0.459809945078,0.459783261588,0.459788598286,0.459783261588,3,,,,,,,,,
600,399,0.459684170159,0.459684170159,0.459684170159,0.459684170159,3,,,,,,,,,
600,124,0.459754170089,0.45903904659,0.459611145389,0.459754170089,3,,,,,,,,,
600,399,0.459575701363,0.459008894449,0.459462339981,0.459575701363,3,,,,,,,,,
600,599,0.459533521769,0.459049003155,0.459436618046,0.459533521769,3,,,,,,,,,
600,349,0.459487789015,0.458628399131,0.459315911039,0.459487789015,3,,,,,,,,,
600,399,0.459575701363,0.459162320776,0.459244996893,0.459162320776,3,,,,,,,,,
700,309,0.459068454628,0.459068454628,0.459068454628,0.459068454628,3,,,,,,,,,
600,125,0.459141806356,0.459039276654,0.459059782595,0.459039276654,3,,,,,,,,,
600,129,0.458835505761,0.458782647476,0.458824934104,0.458835505761,3,,,,,,,,,
560,159,0.459035058537,0.458650992532,0.458727805733,0.458650992532,3,,,,,,,,,
500,499,0.45906372569,0.458495119813,0.458608840988,0.458495119813,3,,,,,,,,,
600,149,0.459244014295,0.458270154205,0.458464926223,0.458270154205,3,,,,,,,,,
600,599,0.458619417727,0.457341183414,0.458363770865,0.458619417727,3,,,,,,,,,
600,125,0.460559231371,0.457770463432,0.45832821702,0.457770463432,3,,,,,,,,,
600,139,0.458309531484,0.45726414874,0.458100454935,0.458309531484,3,,,,,,,,,
500,499,0.458168231921,0.457857783954,0.457919873547,0.457857783954,3,,,,,,,,,
600,599,0.457887798086,0.457887798086,0.457887798086,0.457887798086,3,,,,,,,,,
600,179,0.457934921863,0.456457861285,0.457639509748,0.457934921863,3,,,,,,,,,
500,499,0.457783001972,0.457312311403,0.457406449517,0.457312311403,3,,,,,,,,,
500,499,0.457177176745,0.456796561833,0.457101053762,0.457177176745,3,,,,,,,,,
600,499,0.456904923565,0.456584582721,0.45664865089,0.456584582721,3,,,,,,,,,
600,299,0.456679079572,0.455885225917,0.456520308841,0.456679079572,3,,,,,,,,,
600,159,0.456179241428,0.456060337738,0.45615546069,0.456179241428,3,,,,,,,,,
600,299,0.455885225917,0.455470612519,0.455553535199,0.455470612519,3,,,,,,,,,
700,199,0.455417717914,0.455417717914,0.455417717914,0.455417717914,3,,,,,,,,,
700,219,0.455202951659,0.455008140368,0.455047102627,0.455008140368,3,,,,,,,,,
600,550,0.454260454173,0.454069528398,0.454222269018,0.454260454173,3,,,,,,,,,
700,319,0.453472613161,0.451435476247,0.453065185778,0.453472613161,3,,,,,,,,,
800,349,0.450532863431,0.449186864218,0.450263663588,0.450532863431,3,,,,,,,,,
700,339,0.449973796934,0.449871565633,0.449892011894,0.449871565633,3,,,,,,,,,
700,349,0.449871565633,0.449871565633,0.449871565633,0.449871565633,3,,,,,,,,,
700,399,0.449505515513,0.449109167413,0.449426245893,0.449505515513,3,,,,,,,,,
800,399,0.449173088982,0.449173088982,0.449173088982,0.449173088982,3,,,,,,,,,
700,329,0.451156689944,0.448676723123,0.449172716488,0.448676723123,3,,,,,,,,,
